Sanakanti	20.13512	85.76596
Sanai	24.02537	78.17039
Sana Gumma	18.70732	82.13431
Sanagalaguduru	14.81389	78.04039
Sanacha	34.64192	76.35504
San	32.38141	76.51194
Samuja	25.84248	72.82735
Samudrapur	20.63974	78.96335
Samudram	10.65302	78.49224
Samthar	26.98809	88.51972
Samsherpur	19.63791	73.96726
Samri	23.40588	83.92521
Samrau	26.8674	72.72028
Samrala	30.83642	76.19262
Samra	21.81667	83.83333
Sampurre	25.83285	94.77514
Sampura	27.76667	76.01667
Sampra	23.96745	71.97065
Sampla	28.77718	76.77165
Samparda	23.15566	69.96836
Sampaji	12.49358	75.5552
Samou Motawas	24.09083	72.09871
Samot	33.36587	74.59967
Samoda	21.28336	82.07226
Samod	27.20037	75.80868
Samni	21.86661	72.92213
Samnapur	22.75162	81.09684
Samloti	32.08449	76.34901
Samlaya	22.48337	73.30263
Samla	22.63835	71.76442
Samjhia	25.51784	88.76201
Samiani Island	22.48779	69.0866
Samia	20.70722	85.98171
Sami	23.6839	71.77706
Samhon	26.73407	79.31967
Samesra	25.82715	71.90836
Samdong	27.34886	88.50294
Samdari	25.81299	72.57879
Samda	27.81536	76.42099
Samburvadakara	8.99856	77.38763
Sambre	15.8694	74.6127
Sambrani	15.24258	74.76209
Samblai	27.83999	96.67939
Sambhupipar	22.27876	81.12619
Sambhuganj	25.08064	86.73
Shimbhu Railroad Station	30.42872	76.68452
Sambheti	21.76535	72.66037
Sambhar Salt Lake	26.9681	75.04177
Sambhar	26.90806	75.19137
Sambhal	28.58323	78.56689
Sambalpur	21.9	81.73333
Samba	32.56113	75.12493
Samayapuram	10.92392	78.74348
Samayanallur	9.97818	78.03664
Samaul	26.29743	85.44637
Samattur	10.60137	77.01434
Samat	21.65925	73.86233
Samastipur	25.86077	85.78971
Samaruma	22.08306	83.34415
Samar Gopalpur Khurd	28.95134	76.52788
Samardanga	26.87399	88.47184
Samarda Kaliasot	23.11594	77.50394
Samarda	23.33333	77.58333
Samantri	25.30748	73.67837
Samana	30.1578	76.19841
Samalsar	30.63665	74.99765
Samalpur	25.20344	88.05176
Samalpatti	12.31151	78.48445
Samalkot Canal	16.91306	81.83638
Samalkot	17.05359	82.17216
Samalkha	29.23578	77.0138
Samalka	28.53466	77.08912
Shamlalji	23.68811	73.3875
Samalia	25.73489	74.16598
Samal	21.07375	85.14112
Samakhiali	23.3034	70.50688
Samain Nadi	26.16234	78.99193
Samailya	23.76667	87.33333
Samaguri	26.41604	92.84376
Samadiala	20.92489	71.14002
Samadhiala	21.92305	71.53416
Samadh Bhai	30.59849	75.15056
Sama	29.97329	80.02909
Sam	26.8287	70.50556
Salyana	30.2	79.28333
Salwania	23.5	74.83333
Salwan	29.50592	76.71889
Salwa Khurd	26.45502	73.44572
Salwahi	23.92072	83.28786
Salwa	21.23615	79.2926
Salur	18.51652	83.20515
Salumbar	24.13524	74.04442
Salukdih	23.11691	85.83155
Saltora	23.52274	86.936
Salt Lake City	22.58333	88.41667
Salsette Island	19.2	72.9
Salsal La	32.88333	78.63333
Salpura	24.77034	76.73417
Salpa	17.95945	74.17328
Salotgi	17.13211	76.01931
Salorah	18.69012	77.8242
Salona Tal	26.16401	83.36999
Salon	26.02752	81.45488
Salod	20.69905	78.54558
Salmari	25.6181	87.83967
Sallopat	23.18155	74.16441
Salkocha	26.23556	90.3394
Salkhia	22.58333	88.35
Salkhan	21.81629	82.57862
Sali Nadi	23.23149	87.63722
Salimpur	26.45987	84.64884
Salimi	18.59488	82.06794
Salimgarh	23.69994	74.77531
Saligrama	12.56009	76.26296
Saligao	15.55359	73.79036
Salichuka Road Railroad Station	22.83435	78.67706
Sali Railroad Station	26.70664	75.03163
Sali	33.80137	75.26708
Salher	20.91667	73.95
Salgundi	15.66512	76.83053
Salgare	16.89025	74.90903
Salgaraon	32.76018	76.54359
Salgajhri	22.7586	86.21529
Salgadih	23.1038	85.42622
Salewara	21.78484	80.85275
Saletekri	21.78003	80.80814
Salepur	20.47954	86.13063
Salepali	22.23674	83.42887
Salimpur	26.29735	83.92077
Salem Junction	11.66922	78.11477
Salemabad	26.71761	74.79621
Salem	15.7	73.91667
Salekasa	21.30188	80.49317
Salegaon	19.0681	76.35068
Salebhata	20.96667	83.53333
Salbani	23.06514	86.26949
Salbaka	18.40521	80.37164
Salaya Harbour	22.3573	69.62015
Salaya	22.31038	69.60376
Salawas	26.13864	73.01509
Salawa	29.22983	77.66217
Salauli	15.18865	74.17045
Salatua	24.01746	83.95613
Salasar	27.72502	74.72367
Sallara	24.18634	73.91563
Salar	23.77082	88.10213
Salanpur	23.80396	86.30065
Salandi River	20.79066	86.67768
Salana	26.45375	92.97689
Islampur	28.14811	75.53794
Salamatpur	23.46127	77.67163
Salal	33.15955	74.83043
Salaiya	23.84884	79.97032
Salai	22.33145	85.33743
Salahwas	28.45542	76.47007
Salaheri	28.1034	77.03224
Salaguri	27.06463	94.82705
Salagame	13.08369	76.0881
Saladipura	27.65	75.01667
Salabatpura	21.16667	72.83333
Salabatpur	19.55021	75.05078
Rio de Sal	15.14214	73.95037
Sakyong	27.56667	88.4
Sakur	19.34827	74.299
Saktipur	23.85842	88.19584
Saktigarh	23.20898	87.97337
Sakti	27.61667	91.71667
Saktesgarh	24.98329	82.83161
Saksohara	25.36354	85.70144
Sakritola	21.26651	80.41322
Sakri River	25.07985	85.58907
Sakri Nadi	21.86667	81.53333
Sakrigali Ghat	25.25138	87.71398
Sakri	26.21965	86.08534
Sakrauli	26.33096	83.49913
Sakrauda	30.00224	77.84958
Sakras	27.8489	76.99352
Sakrar	25.3533	78.87521
Sikrai	26.91763	76.69161
Sakra	20.21667	77.71667
Sakonia	24.36792	77.10493
Sakong	27.43333	92.8
Sakoli	21.08653	79.99117
Sakola	23.19712	81.93209
Sakok	24.87418	94.31326
Sankhna	25.96691	75.73901
Sakna	25.45847	74.97585
Sakmuthi	26.51667	93.01667
Sakli	21.16972	75.63067
Sakleshpur	12.94005	75.78388
Sakki Nala	31.73147	74.52554
Sakke	22.90025	80.89428
Sakkarepatna	13.43085	75.92276
Sakkanurani	9.94137	77.97412
Sakit	27.43529	78.77925
Sakhun Railroad Station	26.73812	75.0916
Sakhun	26.70464	75.0969
Sakhpur	21.74882	69.8334
Sakhol	18.28301	76.88266
Sakhi Gopal	19.95897	85.81945
Sakhi	28.96065	72.87658
Sakauti Tanda Railroad Station	29.19329	77.72001
Sakhare	19.90948	72.81261
Sakhan Tlang	23.84147	92.1565
Sakhan	23.80414	92.1598
Sakhalu	25.97512	94.51257
Sakhai	25.88019	94.50341
Sakarra	21.94478	82.97273
Sakargarh	25.45954	75.32156
Sakardih	22.97104	84.02862
Sakardara	21.12315	79.1083
Sakaldiha	25.3459	83.25967
Sajvahal	20.60913	74.68972
Sajuma Railroad Station	29.7272	76.29582
Sajum	33.3205	79.02706
Sajod	21.6193	72.90398
Sajnam Nadi	24.89519	78.67871
Sajjan Road	24.8	73.05
Sajinipara	24.56984	88.03653
Sajiavadar	21.4827	71.16288
Sajhauli	25.14519	84.18425
Sajeti	26.04813	80.16125
Saja	21.66667	81.31667
Saizawh	22.36329	92.83858
Saitu	25.03384	93.89325
Saitthad	25.54288	92.53597
Saitlaw	23.97187	92.57454
Sai Ti	28.17023	97.02958
Saisar	25.34953	84.06746
Sai River	25.65284	82.8014
Sairep	22.82292	92.82106
Sairang	23.81034	92.65226
Saira	25.40958	82.83777
Sayra	24.98283	73.41806
Sair	22.80046	83.016
Saipur	24.05	82.66667
Sahawa	28.87328	74.84777
Saint Thomas Mount	13.00334	80.19614
Saint Mary Isles	13.34184	74.68456
Sainthia	23.94826	87.68045
Sainthal	27.03614	76.29617
Saint Georges Islands	15.35466	73.78153
Saint George' Channel	7.23333	93.66667
Fort Saint George	13.07833	80.28583
Saintala	20.44418	83.35834
Sainkhera	22.95893	78.57821
Sainj	31.7672	77.30216
Sainigunta	13.06715	78.82429
Sailu	20.8374	78.70704
Saili	20.24467	73.03145
Sailani	21.99397	75.62096
Sailana	23.46219	74.92318
Saila Khurd	31.2914	76.07864
Saila	25.3244	72.36394
Saikhoa Ghat	27.7548	95.59793
Saikhede	20.01479	74.00894
Purana Sohajrasar	28.34367	73.75973
Saiha	22.49183	92.98143
Saigavhan	20.39184	75.14834
Saifullahganj	28.07397	78.75986
Saidpur Dabra	25.3208	87.17889
Saidpur	28.611	77.90883
Saidoke	30.57663	74.31876
Saidapuram	14.1767	79.74349
Saidapet	13.02243	80.22039
Saidanwala	30.9	74.7
Saidal	22.27943	73.50273
Saidabad	25.37148	82.10912
Saichal	23.71869	93.0677
Saibom	24.42544	94.1011
Sahur	21.30789	78.21528
Saho	32.59308	76.22881
Sahnua Tal	25.54786	82.12175
Sahni	24.38572	76.92845
Sahna	30.42836	75.38149
Sahiya	30.61464	77.87557
Sahibi River	28.47835	76.7278
Sahabganj	26.93109	83.29751
Sahibganj	26.30887	84.92427
Sahibabad	28.67105	77.36832
Sahgaon	20.72901	81.08855
Saheri	25.56478	83.44766
Sahel	32.06667	76.66667
Sahawar	27.79593	78.83357
Sahaswan	28.07245	78.7493
Sahaspur	30.39398	77.80948
Saharsa	25.88505	86.59471
Saharanpur	29.9679	77.54522
Saharabedi	20.08047	86.44013
Sahara	25.18978	74.241
Sahar	27.62946	77.47912
Shahar	26.60776	76.72818
Sahar	26.53764	85.86168
Sahakarnagar	19.05	72.88333
Sahajpur	23.30287	78.83527
Sahaganj	22.9275	88.39444
Saha	30.31216	76.97582
Sah	25.88302	80.71753
Sagwara	23.67951	74.02013
Sagthali	23.82034	74.80649
Sagtala	22.57045	73.90631
Sagorha	19.80771	83.11796
Sagor	22.60114	75.59991
Sagoni	23.78774	79.80369
Sagong	27.98583	94.83698
Sagolmang	24.95736	94.02425
Sagi Nadi	25	71.7
Sagileru River	14.48072	79.10831
Sagbara	21.5445	73.79173
Sagauli	26.77137	84.74197
Sagasa	21.94566	85.27582
Sagar Tal	26.23333	78.15
Sagar Roads	21.63333	88
Sagarpur	24.64514	85.02417
Sagar Plateau	23.75	78.75
Sagarpata	21.24909	85.9189
Sagar Nadi	22.36836	79.92838
Sagarmati River	26.47089	74.37271
Sagarkatte	12.42356	76.4794
Sagar Island	21.74448	88.11843
Sagargarh	18.65	72.96667
Sagardighi	24.29406	88.09544
Sagara	20.68945	84.03293
Sagar	23.84251	78.74386
Safrai	27.01667	94.93333
Safipur	26.73783	80.3435
Safidon	29.40596	76.67042
Safdar Jang	28.58333	77.18333
Safapur	34.26055	74.66418
Saerakhera	25.06667	73.7
Sadura Giri	9.73928	77.67656
Sadulshahr	29.91667	74.16667
Sadulpur	28.6316	75.38666
Sadullahnagar	27.10335	82.38339
Sadullahganj	28.18333	79.41667
Sadrpur	27.44183	81.12822
Sadri	25.18625	73.45286
Sadras	12.52379	80.16153
Sadra	23.34421	72.72902
Sadolai	28.61723	73.26835
Sadiya	27.83103	95.66824
Sadisopur	25.56266	84.91329
Sadik	30.7126	74.58089
Sadingia	20.33242	83.94858
Sadhuwala	29.96723	73.90155
Sadhu ki Dhani	25.48333	72.01667
Sadhugarh	30.58196	76.44865
Sadhli	21.98179	73.29446
Sadhaura	30.38541	77.22199
Sadhan	27.48429	70.69347
Sadgavhan	21.53969	74.2922
Sadepur	17.42267	75.73333
Sade	18.28335	75.27993
Saddle Peak	13.15	93.01667
Sadda Singhwala	30.02619	75.32479
Sadavan	20.97682	75.08656
Sadat	25.67266	83.30397
Sadashivgarh Bay	14.86667	74.08333
Sadashivgarh	14.85196	74.13104
Sadaseopet	17.61925	77.95263
Sadasar	27.79535	73.77694
Sadarval	20.76499	73.14772
Sadalpur	29.31859	75.44961
Sadali	13.62434	77.86707
Sadalgi	16.5587	74.53211
Sadabad	27.43978	78.03667
Sacrifice Rock	11.5	75.53333
Sacramento Shoal	16.597	82.34045
Sachu	28.22081	72.03059
Sach Khas	32.99518	76.43907
Sachin	21.08718	72.88153
Sachida	27.28715	92.56676
Sachendi	26.42538	80.16913
Sabzi Mandi	28.66786	77.20068
Sabual	23.44238	92.59403
Sahabsar	28.04141	74.86434
Sabrum	23.00153	91.72427
Sabarang	21.059	86.61398
Sabora	27.32504	77.24956
Sabli Road	23.03776	71.95646
Sabli	23.8672	73.57466
Sabla	23.84667	74.17763
Sabhrai	23.01287	69.11246
Sabedabari	23.66367	91.83735
Sabbavaram	17.79202	83.12719
Sabaur	25.24361	87.04788
Sabathu	30.97494	76.99137
Sabarmati River	22.29786	72.39386
Sabarmati	23.08333	72.66667
Sabar Kantha	23.5	73.25
Sabari River	17.56602	81.26296
Sabarimala	9.43333	77.08333
Sabari	12.5	92.9
Sabang	22.17768	87.59879
Sabalpur	25.49862	83.56676
Sabalgarh	26.24918	77.40786
Ryves Canal	16.36366	80.89746
Ruwo	28.08333	75.93333
Rutland Island	11.41667	92.16667
Ruthiai	24.53424	77.17942
Rushyabari	23.44989	91.93324
Rushikulya River	19.37037	85.07
Rushikulya Canal	19.29935	84.93488
Rusera	25.75355	86.02597
Rusa	27.02579	95.27794
Rurka Kalan	31.12277	75.6996
Rurawan	24.18133	79.01636
Rura	26.487	79.90243
Rupsi	26.12446	89.92717
Rupshu	32.96667	78.28333
Rupsa	21.62544	87.02065
Rupra Road	20.26667	83.35
Rupnayal	16.50644	74.64335
Rupnarayan River	22.21167	88.04806
Rupnarayanpur	26.13892	84.98247
Rupnagar	30.96878	76.52557
Rupangarh	26.79612	74.85157
Rupnagar	31.04	76.52
Rupjhar	21.95697	80.42365
Rupin River	31.06824	78.10017
Rupidiha	28.01667	81.58333
Rupi	31.60865	77.84218
Rupen River	23.4611	71.46677
Rupdevli	21.45	73.85
Rupbas	26.99535	77.59033
Rupawati	22.87505	72.08613
Rupawas	26.01084	73.58328
Rupawali	26.30429	75.28758
Rupaund	23.7304	80.57631
Rupau	24.85892	85.75426
Rupen Bandar	22.25944	68.95417
Rupanagudi	15.04745	77.06345
Rupana	30.40699	74.52764
Rupamau	26.23012	81.32735
Rupalia	25.18556	74.74032
Rupal	23.55291	73.12263
Rupaigaon	27.44481	94.23225
Rupai Diha	27.29749	81.94551
Rupahi	26.41099	92.74003
Rupaheli	25.7881	74.64311
Rupa	27.20484	92.4008
Runkuta	27.22466	77.89194
Runkhera	23.41452	75.18875
Runjha	20.16895	78.48453
Runi Saiyadpur	26.37456	85.49053
Runija	24.08449	75.75275
Rungarh	27.87674	96.94221
Run	26.84298	73.79307
Rumbak	34.04974	77.4162
Rulagung	33.73425	76.82824
Rukni River	24.66177	92.88584
Rukni	23.55271	86.54822
Rukmawati River	22.82188	69.35258
Rukmapur	17.27509	77.68152
Rukhar	21.87177	79.52737
Rukanpura	30.03938	74.10739
Rukadi	16.72131	74.35453
Ruichattisi	18.90553	74.84196
Rui	20.16765	78.05846
Rugi	16.95397	76.0267
Rudrur	18.58369	77.87931
Rudri	20.66252	81.553
Rudravaram	15.24269	78.60449
Rudra Sagar	26.9	94.58333
Rudrapura	26.29218	78.15526
Rudraprayag	30.28467	78.98354
Rudrangi	18.62575	78.70198
Rudranath	30.51382	79.29564
Rudrajupalle	17.26375	80.84713
Rudhauli	27.02976	82.80069
Rudawal	26.96476	77.42414
Rudaur	26.60897	77.01389
Rudauli	26.74993	81.74924
Rudarpur	26.65519	83.25098
Rudana	20.09791	73.08991
Rudakota	18.29233	82.46371
Rud	25.04909	74.47022
Ruberung La	33.75106	77.39616
Ruar	26.35283	77.94907
Ruallalung	22.65833	92.67474
Rozi Mata	22.54809	70.04298
Rozi Island	22.53333	70.03333
Royapuram	13.10396	80.29314
Rowta	26.70582	92.22659
Rowriya Jan	26.76667	94.05
Rotung	28.14179	95.15281
Rotegaon	19.95547	74.75761
Ross Island	13.3	93.08333
Ross Hill	17.68333	83.28333
Rosia	25.96667	72.81667
Roshanpur	29.03127	78.88243
Roshanganj	24.52819	84.71462
Roshan	27.95	74.85
Rausar Kothi	27.82407	79.91646
Roro	22.47996	85.65283
Rori	29.74372	75.20302
Rorawad	25.99778	76.75407
Rora Bhatpura	25.28711	79.23865
Rora	27.54244	73.44907
Rople	18.21522	75.3639
Ropla Buzurg	17.78819	75.40182
Ropar Headworks	30.98333	76.51667
Ropar	31	76.5
Roorkee	29.86313	77.89126
Roogee	17.08901	75.96873
Ronvel	20.55707	73.047
Rontha	21.77225	85.12878
Rongsanggiri	25.49056	90.01117
Rongrenggiri	25.53061	90.57068
Rongram	25.5991	90.25615
Rongra	25.17726	90.78036
Rongmachokgiri	25.80463	90.0681
Rongjeng	25.61111	90.86887
Rongdu	34.40506	77.78735
Rongchugiri	25.69181	90.1451
Rongat Bay	12.48333	92.96667
Rongat	12.46667	92.93333
Rong	33.6877	77.73301
Rondapolli	18.92715	82.56565
Raun	26.34408	78.94488
Ron	15.69935	75.73408
Romta	27.96667	93.98333
Rombha	20.08582	84.48329
Rollapenta	15.88432	78.82415
Rolla	13.84194	77.10128
Rohal	28.04442	74.8671
Rol	27.16496	73.92812
Rojri	28.806	73.07423
Rojhava	21.62042	74.21613
Roida	22.01438	85.37682
Rohti	30.39058	76.20261
Rohtas Fort	24.64973	83.97083
Rohtas	24.61667	83.91667
Rohtang La	32.37155	77.24719
Rohtak	28.89447	76.58917
Rohru	31.2021	77.75211
Rohrabandh	23.66449	86.49969
Rohoni	22.41555	72.47243
Rohna Kalan	22.0191	78.86456
Rohna	20.85251	78.32755
Rohla	25.32516	71.49082
Rohisa	20.83107	71.25061
Rohini	20.37087	74.87467
Rohina	27.10181	74.16778
Rohilkhand Plains	28.5	79
Rohera	24.61248	72.96084
Rohat	25.92199	73.09587
Rohankhed	20.6274	76.12965
Rohania	23.50786	81.00574
Rohana	29.59127	77.70292
Roha	23.19646	69.27076
Roebera Point	8.26667	73
Rodhain	26.24889	77.14977
Roddam	14.09373	77.42798
Rocky Shoal	20.69293	70.86601
Rocky Point	12.6	92.68333
Rocky Lumps	11.15	75.8
Rocky Islet	11.3	75.75
Rockingham Patches	12.68333	80.21667
Robertsonpet	12.95629	78.27543
Robertson	21.98333	83.18333
Robertsganj	24.68889	83.06632
Roathok Nadi	27.17028	88.29833
Roang	33.63723	78.14081
Rivona	15.17837	74.10909
Rivri	26.45368	71.11023
Riu	28.30692	95.05317
Pithora Kalan	26.39916	78.2466
Rithi	23.91077	80.14196
Rithaura	28.45794	79.50536
Rithakhal	29.89931	78.81726
Rithad	20.05304	76.97955
Ritchie's Archipelago	12.23333	93.16667
Rispana Rao	30.26	78.02727
Risod	19.97549	76.78844
Risia	27.68783	81.6052
Rishra	22.72394	88.34563
Rishivandiyam	11.81401	79.09765
Rishikesh	30.10778	78.29255
Risgaon	20.13466	82.09214
Risewada	21.38302	80.57455
Risaliya Khera	29.71344	74.76371
Riri	27.94356	74.09818
Rir	26.70164	74.53855
Riponpet	13.99281	75.25877
Rini	30.48116	79.65837
Ringnod	23.73951	75.18392
Ringkhap Songmong	25.29655	90.44252
Ringdom Goempa	34.03737	76.37481
Ringas	27.3636	75.56838
Ring	34.76667	74.41667
Rind River	25.87768	80.5478
Rinchingpong	27.24124	88.27383
Rimo Mustagh	35.27385	77.43725
Rimdi	34.12342	78.64406
Rilmilsar	29.56406	73.73083
Rikor	28.79253	94.93405
Riknar Gad	30.73993	78.07839
Rikinwas	33.94824	75.51823
Rihom	34.27349	74.35409
Rihand River	24.53015	82.99837
Rihand	24.05	82.83333
Rihabari	26.60195	91.16903
Right Bank Canal	16.11667	80.8
Righagarh	20.70469	86.82145
Rigauli	27.01923	83.2206
Riga	28.43448	95.03895
The Ridge	28.7	77.21667
Richwa	24.46667	76.23333
Richughutu	23.65777	84.58837
Richi La	27.13333	88.75
Richha Road	28.71368	79.48853
Richha	28.6937	79.5219
Ribba	31.58446	78.36569
Ribandar	15.49918	73.86821
Riasi	33.08115	74.83242
Riang	27.53333	92.93333
Rian	26.54041	74.23961
Riamal	21.36428	84.65688
Rhuk Bank	21.89687	72.23856
Rhongo	33.10095	78.82869
Rhenok	27.18215	88.65104
Rezan	34.27425	75.18536
Rewasa	27.53308	75.22595
Rewas Deora	24.10366	74.94409
Rewari	28.199	76.6183
Rewak Songmong	25.29384	90.66597
Rewai Nadi	25.61672	80.94586
Rewad	23.87313	84.50038
Rewa	24.53399	81.29596
Revora	15.66515	73.85609
Revello Channel	7.96667	93.46667
Revelganj	25.78553	84.64038
Revas Bandar	18.81667	72.95
Revas	18.79091	72.93089
Revadanda Port	18.53333	72.91667
Revadanda	18.55363	72.92559
Retwala	29.75883	73.73526
Rettapalle	14.08708	79.88045
Retri Nadi	24.67505	76.78487
Retana	28.54025	74.79054
Retang	20.21667	85.75
Retam River	24.31815	75.36545
Rerwas	25.33913	74.8941
Reru	33.34615	76.95043
Reria	24.6	84.03333
Repalle	16.0184	80.82958
Reotipur	25.53779	83.71297
Reoti	25.85017	84.37794
Revdar	24.61926	72.5261
Renwal	27.1504	75.35633
Renukut	24.21641	83.0358
Rentia	22.86667	74.2
Rentachintala	16.55251	79.55327
Renpi Nadi	25.32662	77.2056
Renlawara	23.61767	73.47088
Reni Tal	25.81422	81.72724
Renigunta	13.63682	79.5039
Reni	27.16579	76.7379
Renhat	25.98133	77.83699
Rengma Pathar	26.17849	93.91079
Renghalo	20.11129	85.96273
Rengdil	24.04837	92.38425
Rengazabal	33.90112	74.58572
Rengali	21.63885	84.04434
Rengalbera	21.9074	84.98135
Rengakhar	21.95799	80.8786
Rendhar	26.15903	79.10161
Renavi	17.2758	74.61714
Renapur	18.5264	76.59775
Rena	22.91701	73.49365
Ren	26.78176	74.08821
Remuna	21.52798	86.87156
Remidicherla	16.28111	79.6499
Remenda	21.26667	83.75
Rembigiri	25.86652	90.34898
Relmangra	25.02168	74.113
Reliance Shoal	11.28333	75.73333
Relawan	25.25	76.66667
Relava	19.25	84.78333
Relangi	16.71667	81.66667
Rel	25.12362	76.12351
Rekwar	24.51195	80.61288
Rehuta Fort	24.50817	81.44839
Rehti	22.73728	77.43406
Rehta	28.42885	80.79832
Rehra Bazar	27.18275	82.27667
Rahra	28.52879	78.31732
Rehra	23.27598	83.80066
Rehli	23.63628	79.06233
Rehla Kalan	24.21716	83.883
Rehar	29.3555	78.77048
Rendari	25.9513	72.98947
Reha Nana	23.13398	69.74606
Reha Mota	23.1407	69.74653
Reha	23.15	69.75
Regod	17.97887	77.85202
Regadipalle	14.81217	78.14662
Regadiguduru	15.71358	78.47866
Reef Island	13.5	92.86667
Red Skin Island	11.55	92.58333
Redi	28.751	74.86658
Red Hill	17.38333	78.45
Red Fort	28.65519	77.24041
Reddiyar Chattram	10.43275	77.86535
Reddivaripalle	14.26802	78.19884
Reddipalle	14.09011	79.2289
Reddigudem	16.44202	80.04814
Redana	25.84788	70.94246
Rechni Road	19.13952	79.45235
Rebai	25.34405	79.4703
Razole	16.47608	81.83912
Razam	18.44799	83.65672
Razaganj	28.03333	80.56667
Raypatan	16.70806	73.70521
Rayna	23.07302	87.8982
Raykheda	21.64789	74.55654
Raygarh	18.97198	84.15794
Raygad	21.46304	74.01374
Rayeng	26.99755	88.43444
Raybag	16.49178	74.77391
Rayavaram	15.71781	79.31285
Rayate	19.25101	73.2168
Rayapalli	17.47219	79.11615
Rayanapadu	16.57379	80.56846
Rayampalaiyam	10.96421	79.82452
Rayalpadu	13.53366	78.33753
Rayalapeta	13.33011	78.72471
Rayalacheruvu	15.05257	77.81749
Rayakottai	12.51424	78.03407
Rayaka	22.42146	72.036
Rayagada	19.16852	83.41389
Rayadrug	14.69743	76.85769
Rayachoti	14.0568	78.75127
Raya	27.55668	77.79017
Ray	23.68464	85.05545
Raxaul	26.9832	84.85109
Rawatsar	29.26724	74.40288
Rawatpur	26.48334	80.29752
Rawatbhata	24.92981	75.59209
Rawar	26.20366	73.48592
Rawapur	23.51612	69.04052
Rawankol	18.44386	77.27113
Rawanjna Dungar	25.88956	76.31437
Rawal River	20.80397	71.21171
Rawalia	22.40368	73.51769
Rawal	22.35462	73.34835
Ravutulapudi	17.38333	82.38333
Raver	21.24749	76.03483
Ravel	24.1639	71.71689
Ravangaon	18.35777	74.62738
Rauzagaon	26.79092	81.70835
Rautha Road	24.93333	75.95
Rautha	24.88333	75.91667
Rautara	25.66007	87.53559
Rauta	26.03142	87.71092
Raurkela	22.22496	84.86414
Rauni	30.59752	76.08885
Raunapar	26.28473	83.28541
Raul River	20.46983	83.55933
Raulia	24.81572	73.52676
Ratua Khola	26.2	87.7
Ratua	25.20384	87.92676
Ratu	24.0991	92.91357
Ratusar	28.77861	74.57717
Rattoke Gurudwara	31.16731	74.61146
Rattihalli	14.42268	75.51502
Ratti	18.81815	84.54425
Rattewala	30.6002	74.39032
Rattasar	25.50449	70.87091
Ratsanr	25.89906	84.04017
Ratariya	26.61224	72.03382
Rato Nadi	26.51667	85.76667
Ratoi Tal	26.14833	83.72111
Ratodan	25.43333	76.7
Ratnal	23.19038	69.9005
Ratnagiri Bay	16.96667	73.28333
Ratnagiri	20.62386	86.3456
Ratlam	23.34117	75.0508
Ratlai	24.37451	76.31194
Ratkal	17.45255	77.10529
Rati Gutta	18.52288	78.45924
Ratia	29.6854	75.57461
Ratholi	24.8	75.55
Rathkuriya	26.54803	73.56249
Rathdhana Railroad Station	28.90337	77.05943
Rath	25.59453	79.56632
Rater	22.5571	78.9467
Rateu	26.26314	71.72624
Ratadi	21.73455	69.49648
Ratar Chhatar	31.9968	74.98689
Ratan Sarai	26.37262	84.57571
Ratanpura	25.92214	83.74161
Ratanpur	23.10635	87.06991
Ratangarh	28.08137	74.61854
Ratadia	22.93638	69.76082
Ratabari	24.59979	92.40194
Rataban	30.75	79.75
Rasunchapa	22.55973	86.10743
Rasulpur Rohta	29.03568	77.54697
Rasulpura	24.46381	77.39596
Rasulpur	31.1082	75.00855
Rasulabad	26.74491	80.49012
Rasuiya	28.26538	79.47366
Rasuan	23.78711	87.20702
Rassin	18.43779	74.9225
Rasra	25.85691	83.85455
Rasol	20.62983	85.31259
Rasmi	25.07386	74.37392
Rasliani	25.93175	70.43468
Raslakheri	23.30714	77.43587
Rasla	26.71738	71.33616
Rasipuram	11.46009	78.18635
Rasi La	34.30868	76.11522
Rasibung	24.93998	94.55164
Rashivade	16.54766	74.10005
Rashil	32.61667	76.88333
Rasela	20.69217	82.29604
Rasegaon	20.15677	73.74822
Rasapudipalem	17.73308	83.31622
Rasalgarh Fort	17.76667	73.5
Ras	26.30588	74.19595
Raru Nadi	23.24875	85.83379
Rarodra	23.24416	73.2664
Rari	31.18333	78.21667
Rarh Plain	23	87.5
Rardhu	22.69908	72.5825
Rarbahal	20.56745	83.03773
Rapur	14.20205	79.53552
Rapti River	26.29278	83.67111
Rapri	26.9574	78.58579
Raphu	23.60673	71.56513
Rapar	23.57267	70.64718
Raoti	23.18384	74.87886
Raoli	27.70439	76.93367
Raogi	32.05365	77.13797
Raogaon	18.45258	75.11683
Rao	22.63234	75.80509
Ranyad	18.88512	72.91448
Ranwara Shoals	22.70903	69.34633
Ranwai Tal	25.51667	82.08333
Ranveri	21.01685	73.26629
Ranu Pipri	22.20256	73.03419
Ranuj	23.75968	72.22406
Ranthambhor	26.01903	76.45418
Ransigaon	26.35902	73.75249
Ransi	30.58336	79.14541
Ranpura	25.03844	75.82913
Ranpur	24.30231	72.9244
Ranoli	22.40446	73.11255
Ranod	25.07481	77.87613
Rankuwa	20.82369	73.13125
Ranka Kalan	23.99002	83.7865
Ranj Nadi	25.1377	80.47361
Ranjitpura	28.01727	72.12458
Ranjankhar	18.80917	72.93297
Ranjani	19.65489	76.12319
Ranjangudi	11.34615	78.94056
Ranjangaon Ganpati	18.75365	74.2443
Ranjangaon	18.89017	74.5936
Ranjamba	20.99579	73.51496
Raniwara	24.74901	72.20507
